,i,j,weight,nbs
1895,21,48,0.03,0.0
1896,21,49,0.030000000000000006,0.0
1897,21,50,0.03,0.0
1898,21,51,0.029999999999999985,0.0
1899,21,52,0.02999999999999997,0.0
1900,21,53,0.02999999999999997,0.0
1901,21,54,0.03,0.0
1902,21,55,0.0,0.0
1903,21,56,0.0,0.0
1904,21,57,0.0,0.0
1905,21,58,0.0,0.0
1906,21,59,0.0,0.0
1907,21,60,0.0,0.0
1908,21,61,0.0,0.0
1909,21,62,0.0,0.0
1910,21,63,0.0,0.0
1911,21,64,0.0,0.0
1912,21,65,0.0,0.0
1913,21,66,0.0,0.0
1914,21,67,0.0,0.0
1915,21,68,0.0,0.0
1916,21,69,0.0,0.0
1917,21,70,0.0,0.0
1918,21,71,0.0,0.0
1919,21,72,0.0,0.0
1920,21,73,0.0,0.0
1921,21,74,0.0,0.0
1922,21,75,0.0,0.0
1923,21,76,0.0,0.0
1924,21,77,0.0,0.0
1925,21,78,0.0,0.0
1926,21,79,0.0,0.0
1927,21,80,0.0,0.0
1928,21,81,0.0,0.0
1929,21,82,0.0,0.0
1930,21,83,0.0,0.0
1931,21,84,0.0,0.0
1932,21,85,0.0,0.0
1933,21,86,0.0,0.0
1934,21,87,0.0,0.0
1935,21,88,0.0,0.0
1936,21,89,0.0,0.0
1937,21,90,0.0,0.0
1938,21,91,0.0,0.0
1939,21,92,0.0,0.0
1940,21,93,0.0,0.0
1941,21,94,0.0,0.0
1942,21,95,0.0,0.0
1943,21,96,0.0,0.0
1944,21,97,0.0,0.0
1945,21,98,0.0,0.0
1946,21,99,0.0,0.0
1947,22,23,0.03,0.0
1948,22,24,0.02999999999999999,0.0
1949,22,25,0.03,0.0
1950,22,26,0.030000000000000027,0.0
1951,22,27,0.03,0.0
1952,22,28,0.029999999999999985,0.0
1953,22,29,0.029999999999999985,0.0
1954,22,30,0.03,0.0
1955,22,31,0.030000000000000027,0.0
1956,22,32,0.03,0.0
1957,22,33,0.02999999999999997,0.0
1958,22,34,0.029999999999999985,0.0
1959,22,35,0.029999999999999943,0.0
1960,22,36,0.03000000000000004,0.0
1961,22,37,0.030000000000000027,0.0
1962,22,38,0.029999999999999985,0.0
1963,22,39,0.030000000000000013,0.0
1964,22,40,0.03,0.0
1965,22,41,0.030000000000000013,0.0
1966,22,42,0.030000000000000006,0.0
1967,22,43,0.029999999999999992,0.0
1968,22,44,0.030000000000000013,0.0
1969,22,45,0.030000000000000013,0.0
1970,22,46,0.030000000000000027,0.0
1971,22,47,0.029999999999999985,0.0
1972,22,48,0.029999999999999985,0.0
1973,22,49,0.030000000000000013,0.0
1974,22,50,0.029999999999999943,0.0
1975,22,51,0.030000000000000027,0.0
1976,22,52,0.03,0.0
1977,22,53,0.03,0.0
1978,22,54,0.029999999999999985,0.0
1979,22,55,0.0,0.0
1980,22,56,0.0,0.0
1981,22,57,0.0,0.0
1982,22,58,0.0,0.0
1983,22,59,0.0,0.0
1984,22,60,0.0,0.0
1985,22,61,0.0,0.0
1986,22,62,0.0,0.0
1987,22,63,0.0,0.0
1988,22,64,0.0,0.0
1989,22,65,0.0,0.0
1990,22,66,0.0,0.0
1991,22,67,0.0,0.0
1992,22,68,0.0,0.0
1993,22,69,0.0,0.0
1994,22,70,0.0,0.0
1995,22,71,0.0,0.0
1996,22,72,0.0,0.0
1997,22,73,0.0,0.0
1998,22,74,0.0,0.0
1999,22,75,0.0,0.0
2000,22,76,0.0,0.0
2001,22,77,0.0,0.0
2002,22,78,0.0,0.0
2003,22,79,0.0,0.0
2004,22,80,0.0,0.0
2005,22,81,0.0,0.0
2006,22,82,0.0,0.0
2007,22,83,0.0,0.0
2008,22,84,0.0,0.0
2009,22,85,0.0,0.0
2010,22,86,0.0,0.0
2011,22,87,0.0,0.0
2012,22,88,0.0,0.0
2013,22,89,0.0,0.0
2014,22,90,0.0,0.0
2015,22,91,0.0,0.0
2016,22,92,0.0,0.0
2017,22,93,0.0,0.0
2018,22,94,0.0,0.0
2019,22,95,0.0,0.0
2020,22,96,0.0,0.0
2021,22,97,0.0,0.0
2022,22,98,0.0,0.0
2023,22,99,0.0,0.0
2024,23,24,0.03,0.0
2025,23,25,0.029999999999999985,0.0
2026,23,26,0.03,0.0
2027,23,27,0.030000000000000027,0.0
2028,23,28,0.030000000000000013,0.0
2029,23,29,0.030000000000000013,0.0
2030,23,30,0.02999999999999997,0.0
2031,23,31,0.030000000000000027,0.0
2032,23,32,0.030000000000000027,0.0
2033,23,33,0.030000000000000013,0.0
2034,23,34,0.030000000000000027,0.0
2035,23,35,0.030000000000000027,0.0
2036,23,36,0.02999999999999997,0.0
2037,23,37,0.030000000000000006,0.0
2038,23,38,0.03,0.0
2039,23,39,0.029999999999999957,0.0
2040,23,40,0.03,0.0
2041,23,41,0.03,0.0
2042,23,42,0.03,0.0
2043,23,43,0.029999999999999985,0.0
2044,23,44,0.030000000000000027,0.0
2045,23,45,0.030000000000000013,0.0
2046,23,46,0.03,0.0
2047,23,47,0.03,0.0
2048,23,48,0.03,0.0
2049,23,49,0.030000000000000006,0.0
2050,23,50,0.029999999999999943,0.0
2051,23,51,0.03,0.0
2052,23,52,0.030000000000000013,0.0
2053,23,53,0.030000000000000013,0.0
2054,23,54,0.029999999999999985,0.0
2055,23,55,0.0,0.0
2056,23,56,0.0,0.0
2057,23,57,0.0,0.0
2058,23,58,0.0,0.0
2059,23,59,0.0,0.0
2060,23,60,0.0,0.0
2061,23,61,0.0,0.0
2062,23,62,0.0,0.0
2063,23,63,0.0,0.0
2064,23,64,0.0,0.0
2065,23,65,0.0,0.0
2066,23,66,0.0,0.0
2067,23,67,0.0,0.0
2068,23,68,0.0,0.0
2069,23,69,0.0,0.0
2070,23,70,0.0,0.0
2071,23,71,0.0,0.0
2072,23,72,0.0,0.0
2073,23,73,0.0,0.0
2074,23,74,0.0,0.0
2075,23,75,0.0,0.0
2076,23,76,0.0,0.0
2077,23,77,0.0,0.0
2078,23,78,0.0,0.0
2079,23,79,0.0,0.0
2080,23,80,0.0,0.0
2081,23,81,0.0,0.0
2082,23,82,0.0,0.0
2083,23,83,0.0,0.0
2084,23,84,0.0,0.0
2085,23,85,0.0,0.0
2086,23,86,0.0,0.0
2087,23,87,0.0,0.0
2088,23,88,0.0,0.0
2089,23,89,0.0,0.0
2090,23,90,0.0,0.0
2091,23,91,0.0,0.0
2092,23,92,0.0,0.0
2093,23,93,0.0,0.0
2094,23,94,0.0,0.0
2095,23,95,0.0,0.0
2096,23,96,0.0,0.0
2097,23,97,0.0,0.0
2098,23,98,0.0,0.0
2099,23,99,0.0,0.0
2100,24,25,0.03,0.0
2101,24,26,0.029999999999999985,0.0
2102,24,27,0.029999999999999985,0.0
2103,24,28,0.03,0.0
2104,24,29,0.030000000000000027,0.0
2105,24,30,0.02999999999999997,0.0
2106,24,31,0.030000000000000013,0.0
2107,24,32,0.029999999999999985,0.0
2108,24,33,0.03000000000000004,0.0
2109,24,34,0.03,0.0
2110,24,35,0.030000000000000013,0.0
2111,24,36,0.02999999999999997,0.0
2112,24,37,0.03,0.0
2113,24,38,0.03,0.0
2114,24,39,0.030000000000000027,0.0
2115,24,40,0.03,0.0
2116,24,41,0.030000000000000013,0.0
2117,24,42,0.030000000000000013,0.0
2118,24,43,0.03,0.0
2119,24,44,0.029999999999999992,0.0
2120,24,45,0.03,0.0
2121,24,46,0.030000000000000013,0.0
2122,24,47,0.029999999999999985,0.0
2123,24,48,0.030000000000000013,0.0
2124,24,49,0.02999999999999997,0.0
2125,24,50,0.03,0.0
2126,24,51,0.029999999999999985,0.0
2127,24,52,0.030000000000000006,0.0
2128,24,53,0.030000000000000027,0.0
2129,24,54,0.02999999999999997,0.0
2130,24,55,0.0,0.0
2131,24,56,0.0,0.0
2132,24,57,0.0,0.0
2133,24,58,0.0,0.0
2134,24,59,0.0,0.0
2135,24,60,0.0,0.0
2136,24,61,0.0,0.0
2137,24,62,0.0,0.0
2138,24,63,0.0,0.0
2139,24,64,0.0,0.0
2140,24,65,0.0,0.0
2141,24,66,0.0,0.0
2142,24,67,0.0,0.0
2143,24,68,0.0,0.0
2144,24,69,0.0,0.0
2145,24,70,0.0,0.0
2146,24,71,0.0,0.0
2147,24,72,0.0,0.0
2148,24,73,0.0,0.0
2149,24,74,0.0,0.0
2150,24,75,0.0,0.0
2151,24,76,0.0,0.0
2152,24,77,0.0,0.0
2153,24,78,0.0,0.0
2154,24,79,0.0,0.0
2155,24,80,0.0,0.0
2156,24,81,0.0,0.0
2157,24,82,0.0,0.0
2158,24,83,0.0,0.0
2159,24,84,0.0,0.0
2160,24,85,0.0,0.0
2161,24,86,0.0,0.0
2162,24,87,0.0,0.0
2163,24,88,0.0,0.0
2164,24,89,0.0,0.0
2165,24,90,0.0,0.0
2166,24,91,0.0,0.0
2167,24,92,0.0,0.0
2168,24,93,0.0,0.0
2169,24,94,0.0,0.0
2170,24,95,0.0,0.0
2171,24,96,0.0,0.0
2172,24,97,0.0,0.0
2173,24,98,0.0,0.0
2174,24,99,0.0,0.0
2175,25,26,0.03,0.0
2176,25,27,0.03,0.0
2177,25,28,0.029999999999999978,0.0
2178,25,29,0.029999999999999978,0.0
2179,25,30,0.030000000000000027,0.0
2180,25,31,0.029999999999999985,0.0
2181,25,32,0.02999999999999997,0.0
2182,25,33,0.030000000000000027,0.0
2183,25,34,0.02999999999999997,0.0
2184,25,35,0.02999999999999997,0.0
2185,25,36,0.03,0.0
2186,25,37,0.030000000000000013,0.0
2187,25,38,0.02999999999999997,0.0
2188,25,39,0.030000000000000013,0.0
2189,25,40,0.03,0.0
2190,25,41,0.03,0.0
2191,25,42,0.03,0.0
2192,25,43,0.030000000000000027,0.0
2193,25,44,0.029999999999999957,0.0
2194,25,45,0.030000000000000027,0.0
2195,25,46,0.030000000000000054,0.0
2196,25,47,0.030000000000000013,0.0
2197,25,48,0.029999999999999985,0.0
2198,25,49,0.029999999999999992,0.0
2199,25,50,0.03,0.0
2200,25,51,0.03,0.0
2201,25,52,0.029999999999999985,0.0
2202,25,53,0.030000000000000027,0.0
2203,25,54,0.03,0.0
2204,25,55,0.0,0.0
2205,25,56,0.0,0.0
2206,25,57,0.0,0.0
2207,25,58,0.0,0.0
2208,25,59,0.0,0.0
2209,25,60,0.0,0.0
2210,25,61,0.0,0.0
2211,25,62,0.0,0.0
2212,25,63,0.0,0.0
2213,25,64,0.0,0.0
2214,25,65,0.0,0.0
2215,25,66,0.0,0.0
2216,25,67,0.0,0.0
2217,25,68,0.0,0.0
2218,25,69,0.0,0.0
2219,25,70,0.0,0.0
2220,25,71,0.0,0.0
2221,25,72,0.0,0.0
2222,25,73,0.0,0.0
2223,25,74,0.0,0.0
2224,25,75,0.0,0.0
2225,25,76,0.0,0.0
2226,25,77,0.0,0.0
2227,25,78,0.0,0.0
2228,25,79,0.0,0.0
2229,25,80,0.0,0.0
2230,25,81,0.0,0.0
2231,25,82,0.0,0.0
2232,25,83,0.0,0.0
2233,25,84,0.0,0.0
2234,25,85,0.0,0.0
2235,25,86,0.0,0.0
2236,25,87,0.0,0.0
2237,25,88,0.0,0.0
2238,25,89,0.0,0.0
2239,25,90,0.0,0.0
2240,25,91,0.0,0.0
2241,25,92,0.0,0.0
2242,25,93,0.0,0.0
2243,25,94,0.0,0.0
2244,25,95,0.0,0.0
2245,25,96,0.0,0.0
2246,25,97,0.0,0.0
2247,25,98,0.0,0.0
2248,25,99,0.0,0.0
2249,26,27,0.030000000000000027,0.0
2250,26,28,0.03,0.0
2251,26,29,0.030000000000000013,0.0
2252,26,30,0.029999999999999964,0.0
2253,26,31,0.029999999999999916,0.0
2254,26,32,0.029999999999999985,0.0
2255,26,33,0.03,0.0
2256,26,34,0.030000000000000027,0.0
2257,26,35,0.029999999999999985,0.0
2258,26,36,0.03,0.0
2259,26,37,0.03,0.0
2260,26,38,0.03,0.0
2261,26,39,0.030000000000000027,0.0
2262,26,40,0.03,0.0
2263,26,41,0.030000000000000027,0.0
2264,26,42,0.02999999999999997,0.0
2265,26,43,0.03,0.0
2266,26,44,0.029999999999999985,0.0
2267,26,45,0.030000000000000013,0.0
2268,26,46,0.030000000000000027,0.0
2269,26,47,0.030000000000000027,0.0
2270,26,48,0.03,0.0
2271,26,49,0.02999999999999997,0.0
2272,26,50,0.029999999999999992,0.0
2273,26,51,0.03,0.0
2274,26,52,0.02999999999999997,0.0
2275,26,53,0.029999999999999957,0.0
2276,26,54,0.02999999999999997,0.0
2277,26,55,0.0,0.0
2278,26,56,0.0,0.0
2279,26,57,0.0,0.0
2280,26,58,0.0,0.0
2281,26,59,0.0,0.0
2282,26,60,0.0,0.0
2283,26,61,0.0,0.0
2284,26,62,0.0,0.0
2285,26,63,0.0,0.0
2286,26,64,0.0,0.0
2287,26,65,0.0,0.0
2288,26,66,0.0,0.0
2289,26,67,0.0,0.0
2290,26,68,0.0,0.0
2291,26,69,0.0,0.0
2292,26,70,0.0,0.0
2293,26,71,0.0,0.0
2294,26,72,0.0,0.0
2295,26,73,0.0,0.0
2296,26,74,0.0,0.0
2297,26,75,0.0,0.0
2298,26,76,0.0,0.0
2299,26,77,0.0,0.0
2300,26,78,0.0,0.0
2301,26,79,0.0,0.0
2302,26,80,0.0,0.0
2303,26,81,0.0,0.0
2304,26,82,0.0,0.0
2305,26,83,0.0,0.0
2306,26,84,0.0,0.0
2307,26,85,0.0,0.0
2308,26,86,0.0,0.0
2309,26,87,0.0,0.0
2310,26,88,0.0,0.0
2311,26,89,0.0,0.0
2312,26,90,0.0,0.0
2313,26,91,0.0,0.0
2314,26,92,0.0,0.0
2315,26,93,0.0,0.0
2316,26,94,0.0,0.0
2317,26,95,0.0,0.0
2318,26,96,0.0,0.0
2319,26,97,0.0,0.0
2320,26,98,0.0,0.0
2321,26,99,0.0,0.0
2322,27,28,0.029999999999999985,0.0
2323,27,29,0.02999999999999997,0.0
2324,27,30,0.029999999999999992,0.0
2325,27,31,0.030000000000000054,0.0
2326,27,32,0.03,0.0
2327,27,33,0.029999999999999985,0.0
2328,27,34,0.030000000000000027,0.0
2329,27,35,0.02999999999999997,0.0
2330,27,36,0.030000000000000013,0.0
2331,27,37,0.03,0.0
2332,27,38,0.030000000000000013,0.0
2333,27,39,0.030000000000000006,0.0
2334,27,40,0.030000000000000027,0.0
2335,27,41,0.02999999999999997,0.0
2336,27,42,0.029999999999999985,0.0
2337,27,43,0.03,0.0
2338,27,44,0.03,0.0
2339,27,45,0.030000000000000013,0.0
2340,27,46,0.03,0.0
2341,27,47,0.03,0.0
2342,27,48,0.030000000000000027,0.0
2343,27,49,0.03,0.0
2344,27,50,0.02999999999999997,0.0
2345,27,51,0.029999999999999985,0.0
2346,27,52,0.03,0.0
2347,27,53,0.03,0.0
2348,27,54,0.03,0.0
2349,27,55,0.0,0.0
2350,27,56,0.0,0.0
2351,27,57,0.0,0.0
2352,27,58,0.0,0.0
2353,27,59,0.0,0.0
2354,27,60,0.0,0.0
2355,27,61,0.0,0.0
2356,27,62,0.0,0.0
2357,27,63,0.0,0.0
2358,27,64,0.0,0.0
2359,27,65,0.0,0.0
2360,27,66,0.0,0.0
2361,27,67,0.0,0.0
2362,27,68,0.0,0.0
2363,27,69,0.0,0.0
2364,27,70,0.0,0.0
2365,27,71,0.0,0.0
2366,27,72,0.0,0.0
2367,27,73,0.0,0.0
2368,27,74,0.0,0.0
2369,27,75,0.0,0.0
2370,27,76,0.0,0.0
2371,27,77,0.0,0.0
2372,27,78,0.0,0.0
2373,27,79,0.0,0.0
2374,27,80,0.0,0.0
2375,27,81,0.0,0.0
2376,27,82,0.0,0.0
2377,27,83,0.0,0.0
2378,27,84,0.0,0.0
2379,27,85,0.0,0.0
2380,27,86,0.0,0.0
2381,27,87,0.0,0.0
2382,27,88,0.0,0.0
2383,27,89,0.0,0.0
2384,27,90,0.0,0.0
2385,27,91,0.0,0.0
2386,27,92,0.0,0.0
2387,27,93,0.0,0.0
2388,27,94,0.0,0.0
2389,27,95,0.0,0.0
2390,27,96,0.0,0.0
2391,27,97,0.0,0.0
2392,27,98,0.0,0.0
2393,27,99,0.0,0.0
2394,28,29,0.030000000000000013,0.0
2395,28,30,0.030000000000000013,0.0
2396,28,31,0.03,0.0
2397,28,32,0.03,0.0
2398,28,33,0.030000000000000013,0.0
2399,28,34,0.030000000000000027,0.0
2400,28,35,0.030000000000000027,0.0
2401,28,36,0.03,0.0
2402,28,37,0.029999999999999985,0.0
2403,28,38,0.029999999999999985,0.0
2404,28,39,0.030000000000000027,0.0
2405,28,40,0.03,0.0
2406,28,41,0.030000000000000013,0.0
2407,28,42,0.030000000000000013,0.0
2408,28,43,0.030000000000000027,0.0
2409,28,44,0.029999999999999943,0.0
2410,28,45,0.030000000000000013,0.0
2411,28,46,0.030000000000000027,0.0
2412,28,47,0.03,0.0
2413,28,48,0.03,0.0
2414,28,49,0.030000000000000027,0.0
2415,28,50,0.03,0.0
2416,28,51,0.03,0.0
2417,28,52,0.029999999999999985,0.0
2418,28,53,0.030000000000000027,0.0
2419,28,54,0.03,0.0
2420,28,55,0.0,0.0
2421,28,56,0.0,0.0
2422,28,57,0.0,0.0
2423,28,58,0.0,0.0
2424,28,59,0.0,0.0
2425,28,60,0.0,0.0
2426,28,61,0.0,0.0
2427,28,62,0.0,0.0
2428,28,63,0.0,0.0
2429,28,64,0.0,0.0
2430,28,65,0.0,0.0
2431,28,66,0.0,0.0
2432,28,67,0.0,0.0
2433,28,68,0.0,0.0
2434,28,69,0.0,0.0
2435,28,70,0.0,0.0
2436,28,71,0.0,0.0
2437,28,72,0.0,0.0
2438,28,73,0.0,0.0
2439,28,74,0.0,0.0
2440,28,75,0.0,0.0
2441,28,76,0.0,0.0
2442,28,77,0.0,0.0
2443,28,78,0.0,0.0
2444,28,79,0.0,0.0
2445,28,80,0.0,0.0
2446,28,81,0.0,0.0
2447,28,82,0.0,0.0
2448,28,83,0.0,0.0
2449,28,84,0.0,0.0
2450,28,85,0.0,0.0
2451,28,86,0.0,0.0
2452,28,87,0.0,0.0
2453,28,88,0.0,0.0
2454,28,89,0.0,0.0
2455,28,90,0.0,0.0
2456,28,91,0.0,0.0
2457,28,92,0.0,0.0
2458,28,93,0.0,0.0
2459,28,94,0.0,0.0
2460,28,95,0.0,0.0
2461,28,96,0.0,0.0
2462,28,97,0.0,0.0
2463,28,98,0.0,0.0
2464,28,99,0.0,0.0
2465,29,30,0.029999999999999992,0.0
2466,29,31,0.03,0.0
2467,29,32,0.03,0.0
2468,29,33,0.02999999999999997,0.0
2469,29,34,0.030000000000000013,0.0
2470,29,35,0.030000000000000027,0.0
2471,29,36,0.03,0.0
2472,29,37,0.029999999999999985,0.0
2473,29,38,0.030000000000000013,0.0
2474,29,39,0.030000000000000027,0.0
2475,29,40,0.029999999999999985,0.0
2476,29,41,0.030000000000000013,0.0
2477,29,42,0.03,0.0
2478,29,43,0.03,0.0
2479,29,44,0.03,0.0
2480,29,45,0.03,0.0
2481,29,46,0.029999999999999985,0.0
2482,29,47,0.030000000000000027,0.0
2483,29,48,0.030000000000000013,0.0
2484,29,49,0.030000000000000027,0.0
2485,29,50,0.02999999999999997,0.0
2486,29,51,0.029999999999999978,0.0
2487,29,52,0.030000000000000027,0.0
2488,29,53,0.030000000000000027,0.0
2489,29,54,0.029999999999999985,0.0
2490,29,55,0.0,0.0
2491,29,56,0.0,0.0
2492,29,57,0.0,0.0
2493,29,58,0.0,0.0
2494,29,59,0.0,0.0
2495,29,60,0.0,0.0
2496,29,61,0.0,0.0
2497,29,62,0.0,0.0
2498,29,63,0.0,0.0
2499,29,64,0.0,0.0
2500,29,65,0.0,0.0
2501,29,66,0.0,0.0
2502,29,67,0.0,0.0
2503,29,68,0.0,0.0
2504,29,69,0.0,0.0
2505,29,70,0.0,0.0
2506,29,71,0.0,0.0
2507,29,72,0.0,0.0
2508,29,73,0.0,0.0
2509,29,74,0.0,0.0
2510,29,75,0.0,0.0
2511,29,76,0.0,0.0
2512,29,77,0.0,0.0
2513,29,78,0.0,0.0
2514,29,79,0.0,0.0
2515,29,80,0.0,0.0
2516,29,81,0.0,0.0
2517,29,82,0.0,0.0
2518,29,83,0.0,0.0
2519,29,84,0.0,0.0
2520,29,85,0.0,0.0
2521,29,86,0.0,0.0
2522,29,87,0.0,0.0
2523,29,88,0.0,0.0
2524,29,89,0.0,0.0
2525,29,90,0.0,0.0
2526,29,91,0.0,0.0
2527,29,92,0.0,0.0
2528,29,93,0.0,0.0
2529,29,94,0.0,0.0
2530,29,95,0.0,0.0
2531,29,96,0.0,0.0
2532,29,97,0.0,0.0
2533,29,98,0.0,0.0
2534,29,99,0.0,0.0
2535,30,31,0.030000000000000027,0.0
2536,30,32,0.030000000000000027,0.0
2537,30,33,0.03,0.0
2538,30,34,0.03,0.0
2539,30,35,0.030000000000000027,0.0
2540,30,36,0.02999999999999997,0.0
2541,30,37,0.030000000000000054,0.0
2542,30,38,0.03,0.0
2543,30,39,0.030000000000000013,0.0
2544,30,40,0.030000000000000006,0.0
2545,30,41,0.03,0.0
2546,30,42,0.030000000000000006,0.0
2547,30,43,0.030000000000000013,0.0
2548,30,44,0.029999999999999985,0.0
2549,30,45,0.030000000000000002,0.0
2550,30,46,0.030000000000000027,0.0
2551,30,47,0.029999999999999985,0.0
2552,30,48,0.029999999999999995,0.0
2553,30,49,0.03,0.0
2554,30,50,0.029999999999999985,0.0
2555,30,51,0.03,0.0
2556,30,52,0.03,0.0
2557,30,53,0.029999999999999985,0.0
2558,30,54,0.03,0.0
2559,30,55,0.0,0.0
2560,30,56,0.0,0.0
2561,30,57,0.0,0.0
2562,30,58,0.0,0.0
2563,30,59,0.0,0.0
2564,30,60,0.0,0.0
2565,30,61,0.0,0.0
2566,30,62,0.0,0.0
2567,30,63,0.0,0.0
2568,30,64,0.0,0.0
2569,30,65,0.0,0.0
2570,30,66,0.0,0.0
2571,30,67,0.0,0.0
2572,30,68,0.0,0.0
2573,30,69,0.0,0.0
2574,30,70,0.0,0.0
2575,30,71,0.0,0.0
2576,30,72,0.0,0.0
2577,30,73,0.0,0.0
2578,30,74,0.0,0.0
2579,30,75,0.0,0.0
2580,30,76,0.0,0.0
2581,30,77,0.0,0.0
2582,30,78,0.0,0.0
2583,30,79,0.0,0.0
2584,30,80,0.0,0.0
2585,30,81,0.0,0.0
2586,30,82,0.0,0.0
2587,30,83,0.0,0.0
2588,30,84,0.0,0.0
2589,30,85,0.0,0.0
2590,30,86,0.0,0.0
2591,30,87,0.0,0.0
2592,30,88,0.0,0.0
2593,30,89,0.0,0.0
2594,30,90,0.0,0.0
2595,30,91,0.0,0.0
2596,30,92,0.0,0.0
2597,30,93,0.0,0.0
2598,30,94,0.0,0.0
2599,30,95,0.0,0.0
2600,30,96,0.0,0.0
2601,30,97,0.0,0.0
2602,30,98,0.0,0.0
2603,30,99,0.0,0.0
2604,31,32,0.03,0.0
2605,31,33,0.03,0.0
2606,31,34,0.029999999999999985,0.0
2607,31,35,0.030000000000000013,0.0
2608,31,36,0.02999999999999997,0.0
2609,31,37,0.02999999999999997,0.0
2610,31,38,0.029999999999999957,0.0
2611,31,39,0.03,0.0
2612,31,40,0.030000000000000027,0.0
2613,31,41,0.02999999999999997,0.0
2614,31,42,0.03,0.0
2615,31,43,0.030000000000000013,0.0
2616,31,44,0.030000000000000054,0.0
2617,31,45,0.029999999999999957,0.0
2618,31,46,0.029999999999999985,0.0
2619,31,47,0.029999999999999985,0.0
2620,31,48,0.029999999999999985,0.0
2621,31,49,0.029999999999999992,0.0
2622,31,50,0.030000000000000027,0.0
2623,31,51,0.029999999999999992,0.0
2624,31,52,0.03,0.0
2625,31,53,0.029999999999999943,0.0
2626,31,54,0.030000000000000013,0.0
2627,31,55,0.0,0.0
2628,31,56,0.0,0.0
2629,31,57,0.0,0.0
2630,31,58,0.0,0.0
2631,31,59,0.0,0.0
2632,31,60,0.0,0.0
2633,31,61,0.0,0.0
2634,31,62,0.0,0.0
2635,31,63,0.0,0.0
2636,31,64,0.0,0.0
2637,31,65,0.0,0.0
2638,31,66,0.0,0.0
2639,31,67,0.0,0.0
2640,31,68,0.0,0.0
2641,31,69,0.0,0.0
2642,31,70,0.0,0.0
2643,31,71,0.0,0.0
2644,31,72,0.0,0.0
2645,31,73,0.0,0.0
2646,31,74,0.0,0.0
2647,31,75,0.0,0.0
2648,31,76,0.0,0.0
2649,31,77,0.0,0.0
2650,31,78,0.0,0.0
2651,31,79,0.0,0.0
2652,31,80,0.0,0.0
2653,31,81,0.0,0.0
2654,31,82,0.0,0.0
2655,31,83,0.0,0.0
2656,31,84,0.0,0.0
2657,31,85,0.0,0.0
2658,31,86,0.0,0.0
2659,31,87,0.0,0.0
2660,31,88,0.0,0.0
2661,31,89,0.0,0.0
2662,31,90,0.0,0.0
2663,31,91,0.0,0.0
2664,31,92,0.0,0.0
2665,31,93,0.0,0.0
2666,31,94,0.0,0.0
2667,31,95,0.0,0.0
2668,31,96,0.0,0.0
2669,31,97,0.0,0.0
2670,31,98,0.0,0.0
2671,31,99,0.0,0.0
2672,32,33,0.03,0.0
2673,32,34,0.029999999999999985,0.0
2674,32,35,0.02999999999999997,0.0
2675,32,36,0.03,0.0
2676,32,37,0.03,0.0
2677,32,38,0.029999999999999985,0.0
2678,32,39,0.03,0.0
2679,32,40,0.030000000000000006,0.0
2680,32,41,0.029999999999999985,0.0
2681,32,42,0.030000000000000013,0.0
2682,32,43,0.03,0.0
2683,32,44,0.029999999999999978,0.0
2684,32,45,0.029999999999999985,0.0
2685,32,46,0.029999999999999985,0.0
2686,32,47,0.03,0.0
2687,32,48,0.030000000000000013,0.0
2688,32,49,0.03,0.0
2689,32,50,0.030000000000000013,0.0
2690,32,51,0.029999999999999985,0.0
2691,32,52,0.029999999999999995,0.0
2692,32,53,0.03,0.0
2693,32,54,0.029999999999999985,0.0
2694,32,55,0.0,0.0
2695,32,56,0.0,0.0
2696,32,57,0.0,0.0
2697,32,58,0.0,0.0
2698,32,59,0.0,0.0
2699,32,60,0.0,0.0
2700,32,61,0.0,0.0
2701,32,62,0.0,0.0
2702,32,63,0.0,0.0
2703,32,64,0.0,0.0
2704,32,65,0.0,0.0
2705,32,66,0.0,0.0
2706,32,67,0.0,0.0
2707,32,68,0.0,0.0
2708,32,69,0.0,0.0
2709,32,70,0.0,0.0
2710,32,71,0.0,0.0
2711,32,72,0.0,0.0
2712,32,73,0.0,0.0
2713,32,74,0.0,0.0
2714,32,75,0.0,0.0
2715,32,76,0.0,0.0
2716,32,77,0.0,0.0
2717,32,78,0.0,0.0
2718,32,79,0.0,0.0
2719,32,80,0.0,0.0
2720,32,81,0.0,0.0
2721,32,82,0.0,0.0
2722,32,83,0.0,0.0
2723,32,84,0.0,0.0
2724,32,85,0.0,0.0
2725,32,86,0.0,0.0
2726,32,87,0.0,0.0
2727,32,88,0.0,0.0
2728,32,89,0.0,0.0
2729,32,90,0.0,0.0
2730,32,91,0.0,0.0
2731,32,92,0.0,0.0
2732,32,93,0.0,0.0
2733,32,94,0.0,0.0
2734,32,95,0.0,0.0
2735,32,96,0.0,0.0
2736,32,97,0.0,0.0
2737,32,98,0.0,0.0
2738,32,99,0.0,0.0
2739,33,34,0.029999999999999985,0.0
2740,33,35,0.029999999999999985,0.0
2741,33,36,0.029999999999999985,0.0
2742,33,37,0.03,0.0
2743,33,38,0.030000000000000054,0.0
2744,33,39,0.03,0.0
2745,33,40,0.03,0.0
2746,33,41,0.030000000000000013,0.0
2747,33,42,0.029999999999999985,0.0
2748,33,43,0.029999999999999985,0.0
2749,33,44,0.030000000000000054,0.0
2750,33,45,0.03,0.0
2751,33,46,0.030000000000000013,0.0
2752,33,47,0.030000000000000054,0.0
2753,33,48,0.02999999999999997,0.0
